Time,Time Code,Country Name,Country Code,Access to clean fuels and technologies for cooking (% of population) [EG.CFT.ACCS.ZS],Access to electricity (% of population) [EG.ELC.ACCS.ZS],Agricultural land (% of land area) [AG.LND.AGRI.ZS],Agricultural methane emissions (% of total) [EN.ATM.METH.AG.ZS],Agricultural methane emissions (thousand metric tons of CO2 equivalent) [EN.ATM.METH.AG.KT.CE],Agricultural nitrous oxide emissions (% of total) [EN.ATM.NOXE.AG.ZS],Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent) [EN.ATM.NOXE.AG.KT.CE],Arable land (% of land area) [AG.LND.ARBL.ZS],Average precipitation in depth (mm per year) [AG.LND.PRCP.MM],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],CO2 emissions (kt) [EN.ATM.CO2E.KT],Forest area (% of land area) [AG.LND.FRST.ZS],Fossil fuel energy consumption (% of total) [EG.USE.COMM.FO.ZS],"Internally displaced persons, new displacement associated with disasters (number of cases) [VC.IDP.NWDS]",Land under cereal production (hectares) [AG.LND.CREL.HA],Nitrous oxide emissions (% change from 1990) [EN.ATM.NOXE.ZG],Nitrous oxide emissions (thousand metric tons of CO2 equivalent) [EN.ATM.NOXE.KT.CE],"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent) [EN.ATM.GHGO.KT.CE]","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter) [EN.ATM.PM25.MC.M3]","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total) [EN.ATM.PM25.MC.ZS]",Methane emissions (kt of CO2 equivalent) [EN.ATM.METH.KT.CE],Methane emissions in energy sector (thousand metric tons of CO2 equivalent) [EN.ATM.METH.EG.KT.CE],Refugee population by country or territory of origin [SM.POP.REFG.OR],SF6 gas emissions (thousand metric tons of CO2 equivalent) [EN.ATM.SF6G.KT.CE],Total greenhouse gas emissions (kt of CO2 equivalent) [EN.ATM.GHGT.KT.CE]
1991,YR1991,Afghanistan,AFG,..,..,58.25138621,65.0405635,5009.476233,72.83540683,2007.266461,12.11592072,..,0.183363552,2438.555,2.067824648,..,..,2345071,0.280085503,2755.8938,-124.9717371,..,..,7702.08,900.5544363,6306301,..,12307.0638
1991,YR1991,Algeria,DZA,..,..,16.21587579,10.66130913,3561.388994,55.67776001,2312.78511,3.048191658,..,2.994245635,79049.519,0.696213672,..,..,3418278,-2.403566018,4153.876,3810.877293,..,..,33404.8,26662.89718,55,..,111649.003
1991,YR1991,Armenia,ARM,..,..,..,43.88573219,1204.84328,71.92549249,561.0502729,..,..,..,..,11.75272216,96.51656694,..,..,-3.110825318,780.0437,466.7218911,..,..,2745.41,1207.17561,..,..,25425.6997
1991,YR1991,Bahrain,BHR,..,100,11.5942029,1.139799065,18.7084339,16.86817453,12.1015236,2.898550725,..,23.30000981,11877.413,0.333333339,..,..,..,-1.153230112,71.74175,78.66774292,..,..,1641.38,1459.914614,52,..,14435.82175
1991,YR1991,Djibouti,DJI,..,..,57.63589301,69.54320279,296.5468208,85.34363735,160.59562,0.043140638,..,0.555932002,337.364,0.241587571,..,..,6,0.652648649,188.17527,344.3475012,..,..,426.421,56.32915993,10,..,1920.30307
1991,YR1991,"Egypt, Arab Rep.",EGY,..,..,2.655080617,39.34928923,11078.43824,46.77486068,8924.500286,2.277361997,..,1.352889371,77689.062,0.045707971,93.88800278,..,2470059,0.066985117,19079.694,2911.879773,..,..,28154.1,10875.58568,98,..,141847.456
1991,YR1991,Eritrea,ERI,..,..,..,71.13339042,1482.49099,92.46527573,937.8622541,..,..,..,..,16.42534653,..,..,..,-1.582789644,1014.2859,187.9711406,..,..,2084.1,323.1158318,500633,..,3334.6589
1991,YR1991,"Iran, Islamic Rep.",IRN,..,..,38.67788993,29.06601547,17468.5009,73.58615595,14818.16638,10.24153344,..,3.942536052,227401.671,5.58769833,98.9182856,..,8966845,4.316643809,20137.166,7344.891594,..,..,60099.4,34369.8935,130366,..,309948.399
1991,YR1991,Iraq,IRQ,..,..,22.01797105,20.75812947,2322.544074,65.60275301,2055.10005,12.34652582,..,2.551399067,45643.149,1.841461519,99.37018628,..,3342575,-33.96955044,3132.643,1250.866426,..,..,11188.6,5919.747154,1321853,..,70211.023
1991,YR1991,Israel,ISR,..,100,26.70979667,37.88498283,738.8064156,41.79792755,677.4249053,16.03512015,..,7.426619721,36754.341,6.196857953,97.02558513,..,104882,0.342015512,1620.7141,1178.123,..,..,1950.13,116.0722353,28,..,40313.9671
1991,YR1991,Jordan,JOR,..,97.79415894,11.45058958,38.79380091,376.7106952,48.33824673,383.6138245,1.693109632,..,2.666025439,10025.578,1.10494107,98.19656571,..,108930,26.03746646,793.6031,-54.00644997,..,..,971.059,122.6408153,114,..,11892.66255
1991,YR1991,Kuwait,KWT,..,100,7.912457912,0.334458546,7.843454261,1.065320382,5.26037627,0.224466891,..,7.352789057,14935.691,0.20145903,99.78131982,..,302,-16.64660694,493.7835,-5826.427148,..,..,2345.12,1418.832366,49,..,47185.0815
1991,YR1991,Lebanon,LBN,..,..,59.23753666,25.4280838,186.5203346,61.04344649,250.4066881,17.69305963,..,2.901764928,8478.104,12.8054741,93.63553061,..,41094,10.39862509,410.2106,1170.957045,..,..,733.521,88.66219675,8501,..,9718.72493
1991,YR1991,Libya,LBY,..,..,8.786387351,6.202309329,1065.755217,55.70527675,775.1320743,1.02867795,..,9.432500074,42863.563,0.123327688,98.8963449,..,368050,3.168368262,1391.4877,7452.152319,..,..,17183.2,15306.56969,841,..,61081.0877
1991,YR1991,Mauritania,MRT,..,..,38.48452508,85.57122154,3128.295603,93.44142172,1447.939398,0.397787911,..,0.440831319,920.417,0.393130894,..,..,156051,3.942815554,1549.5691,439.6495633,..,..,3655.78,271.5862781,79874,..,6220.5861
1991,YR1991,Morocco,MAR,..,..,68.01478826,56.74636773,5148.745485,76.3346008,4196.028275,19.53170513,..,0.964785916,24370.882,11.10889514,84.59571682,..,5498300,-3.565990124,5496.889,-1592.326855,..,..,9073.26,946.4030981,46,..,38293.349
1991,YR1991,Oman,OMN,..,100,3.489499192,5.361310684,326.4255455,57.6068773,239.2650379,0.113085622,..,6.171151377,11686.729,0.006462036,99.99996575,..,6268,6.993068421,415.3411,14170.20449,..,..,6088.54,5494.8401,..,..,39183.9861
1991,YR1991,Pakistan,PAK,..,..,45.75290577,70.36695193,65237.83444,74.59761457,13965.71483,38.67009132,..,0.616029093,68242.87,3.224755996,52.30527133,..,11705800,1.506505556,18721.396,-472.6029008,..,..,92710.9,16234.05526,523,..,175960.6389
1991,YR1991,Qatar,QAT,..,100,5.254091301,1.504063577,69.09577831,2.7178509,38.1083926,0.775193798,..,36.3274177,17704.276,0,99.99998615,..,1348,4.752100568,1402.1517,-538.7104767,..,..,4593.94,4282.335518,..,..,23318.2917
1991,YR1991,Saudi Arabia,SAU,..,100,57.53015551,5.331758701,1906.322338,48.83654879,3284.03863,1.664891217,..,15.96451989,267768.007,0.454484135,99.98186197,..,1088941,5.009875491,6724.551,..,..,..,35754.1,30582.53841,..,..,..
1991,YR1991,Sudan,SDN,..,24.55476379,..,80.54417313,34237.39494,91.45258485,26177.02391,..,..,0.184177591,4891.778,..,16.08395273,..,..,-20.45915027,28623.602,4000,..,..,42507.6,5231.843684,196242,..,80070.122
1991,YR1991,Turkmenistan,TKM,..,..,..,9.162216304,2706.802725,74.50296998,1826.764919,..,..,..,..,8.782159045,..,..,..,7.281380889,2451.9357,4044.478021,..,..,29543.1,26212.3423,..,..,74811.5844
1991,YR1991,Tunisia,TUN,..,..,59.28166838,42.9077817,1832.037846,51.1618867,1312.090891,18.71781668,..,1.837882157,15489.408,4.263645883,86.45564171,..,1665779,10.27142452,2564.5866,159.4479492,..,..,4269.71,1357.685123,61,..,22091.5966
1991,YR1991,Syrian Arab Republic,SYR,..,..,73.52269017,27.94347286,2615.151383,76.67478638,3006.968132,26.13994994,..,3.318652768,42529.866,2.056807052,97.93493477,..,3566069,-7.265850065,3921.717,6071.682607,..,..,9358.72,5349.283659,3037,..,54760.18699
1991,YR1991,Turkey,TUR,..,..,52.06008082,54.70355234,23608.30268,74.97230916,21334.62036,32.04916648,..,2.720197339,149177.227,12.57500307,81.41887116,..,13893896,-0.429431749,28456.667,3180.066563,..,..,43156.8,7755.89759,6452,..,226728.432
1991,YR1991,United Arab Emirates,ARE,..,100,4.364967615,1.944133331,284.8991308,22.65851991,257.156618,0.492818924,..,29.43022518,57010.849,3.541255984,..,..,1721,7.813047563,1134.9224,-97.55766121,..,..,14654.3,13938.46808,..,..,80008.30573
1991,YR1991,"Yemen, Rep.",YEM,..,..,44.7582249,54.99948153,2137.785847,83.00416027,1648.922798,2.894103832,..,0.748475385,9207.837,1.039831809,97.4705837,..,639806,-4.012797814,1986.5544,5.136324385,..,..,3886.92,700.3476822,74,..,14536.44773
1991,YR1991,Uzbekistan,UZB,..,..,..,38.22530662,12608.00578,69.65721693,7096.501028,..,..,..,..,7.15796897,98.98168628,..,..,-8.908802643,10187.747,2509.643747,..,..,32983.4,17695.80129,..,..,171748.2331
1991,YR1991,Arab World,ARB,..,..,31.63937661,33.32049545,80673.94888,68.6610878,59833.21561,3.586197247,..,3.253318297,744136.976,1.727573626,92.74238734,..,22844404,-9.511775522,87142.83086,33771.92156,..,..,242115.094,131397.8288,2408680,..,844941.0216
1991,YR1991,Middle East & North Africa,MEA,..,..,29.86286581,20.93552704,51494.58996,59.03779467,44393.17008,4.973655447,..,3.845522999,1003859.585,1.780327807,97.80624459,..,31291453,-0.759916925,75194.49249,37859.37063,..,..,245967.488,159051.7602,1530362,..,1094897.163
1992,YR1992,Afghanistan,AFG,..,..,58.25138621,68.35616838,5048.465323,72.35472198,1967.334369,12.11592072,327,0.096196581,1393.46,2.067824648,..,..,2250000,-1.061910966,2719.0131,-437.1668204,..,..,7385.53,534.6702551,4552153,..,11370.4531
1992,YR1992,Algeria,DZA,..,..,16.31790204,9.922573947,3719.705063,56.69626801,2436.750037,3.174989713,89,2.964986363,80138.618,0.692518925,..,..,3530507,0.980363594,4297.902,2521.616574,..,..,37487.3,30461.87604,69,..,121636.28
1992,YR1992,Armenia,ARM,..,..,41.09589041,43.9002113,1143.692695,75.00661733,487.365322,14.85774499,562,1.692469568,5826.863,11.75272238,92.71928489,..,162767,-19.29296974,649.7631,377.3711221,..,..,2605.21,1128.117906,195000,..,14512.5941
1992,YR1992,Bahrain,BHR,..,100,12.67605634,1.065123629,19.15731359,16.04403698,12.35997152,2.816901408,83,20.84167995,10901.991,0.352112676,99.91785255,..,..,6.143726642,77.03779,125.1044067,..,..,1798.6,1611.253164,53,..,15182.03779
1992,YR1992,Djibouti,DJI,..,..,59.14581536,68.88944879,298.0825782,86.20642974,160.9121114,0.043140638,220,0.548511188,337.364,0.241587571,..,..,6,-0.158353521,186.65906,350.8612622,..,..,432.697,58.13053242,10,..,1767.07926
1992,YR1992,"Egypt, Arab Rep.",EGY,..,93.4,3.009975417,40.04857275,11682.16867,40.31233613,8934.991864,2.627233944,51,1.370058599,80376.973,0.047214827,94.04718146,..,2477121,16.24535413,22164.411,2586.292078,..,..,29170,11126.72976,210,..,148268.623
1992,YR1992,Eritrea,ERI,..,..,..,70.39162845,1526.442463,92.17188589,970.4144644,..,..,..,..,16.04950495,19.35538288,..,..,2.157310401,1052.8313,2.68971965,..,..,2168.5,357.4712084,503200,..,3688.5283
1992,YR1992,"Iran, Islamic Rep.",IRN,..,..,39.16292149,28.96857691,17799.01787,72.95771862,16273.01267,10.41835507,228,3.886820855,228468.768,5.603023447,98.67888866,..,9392585,15.54521717,22304.717,7044.295906,..,..,61442.5,35048.15175,128781,..,328777.884
1992,YR1992,Iraq,IRQ,..,..,21.83505956,22.52716987,2730.000136,66.80402892,2555.169265,12.11788646,216,3.212133588,59112.04,1.844662386,99.64271263,..,3919501,-19.37859383,3824.873,-12468.22957,..,..,12118.7,6412.711703,1343824,..,79840.903
1992,YR1992,Israel,ISR,..,100,26.66358595,37.74875169,769.0213444,42.94774908,711.0209445,16.03512015,435,8.352571345,42790.223,6.293900044,97.15457349,..,104906,2.498709285,1655.5488,1158.377,..,..,2037.21,129.7374346,37,..,42952.5358
1992,YR1992,Jordan,JOR,..,97.88723755,12.70058875,42.28477049,470.9508598,53.24623963,423.6350694,2.943109839,111,3.083742199,12266.115,1.10494107,98.52817198,..,121065,26.35698988,795.615,-62.52817164,..,..,1113.76,142.0378404,183,..,13938.77676
1992,YR1992,Kuwait,KWT,..,100,7.912457912,0.3073309,17.77721783,2.267607851,17.11162509,0.224466891,121,..,29717.368,0.209315377,99.90828691,..,23,27.38257211,754.6113,4433.968588,..,..,5784.39,5220.842705,77,..,37631.0113
1992,YR1992,Lebanon,LBN,..,..,59.23753666,25.08617638,190.156729,59.58122624,266.7555766,17.59530792,661,3.367630193,10359.275,12.8054741,93.1507263,..,42097,20.49273331,447.7175,..,..,..,758.014,96.74512763,10257,..,..
1992,YR1992,Libya,LBY,..,..,8.789229003,6.672832845,1009.993307,45.02500956,699.062891,1.031519602,56,8.01146169,37260.387,0.123327688,98.89077532,..,310683,15.11439223,1552.6102,2949.449487,..,..,15135.9,13292.04592,687,..,55474.6102
1992,YR1992,Mauritania,MRT,..,..,38.49616765,84.50612584,3019.353172,90.85640922,1359.821256,0.407490055,92,0.45181913,968.088,0.383622775,..,..,123615,0.394468705,1496.6707,1288.177131,..,..,3572.94,288.6357428,79594,..,7689.3047
1992,YR1992,Morocco,MAR,..,49.2,68.59959668,55.58948189,5016.011278,76.13120955,3884.435092,20.01792516,346,0.995070398,25584.659,11.11763344,85.26846527,..,5020280,-10.48859014,5102.29,-1756.897998,..,..,9023.31,951.011428,92,..,39519.9
1992,YR1992,Oman,OMN,..,100,3.499192246,5.476733693,350.4030647,58.3871718,257.0981604,0.113085622,125,6.044256596,11987.423,0.006462036,..,..,6214,13.43113141,440.3333,14599.0751,..,..,6398.03,5759.408382,..,..,39069.5883
1992,YR1992,Pakistan,PAK,..,..,45.89559983,69.43828306,64983.47001,68.52127379,14329.28252,38.81278539,494,0.639006501,72789.95,3.171440495,53.54954133,..,11738200,13.38475476,20912.166,-807.4270219,..,..,93584.5,16936.43359,1088,..,185194.4089
1992,YR1992,Qatar,QAT,..,100,5.512489233,1.661306967,80.20191967,3.02089265,43.94342098,1.033591731,74,54.63544646,27066.127,0,99.99998676,..,1231,8.674164173,1454.6502,..,..,..,4827.64,4484.970982,..,..,..
1992,YR1992,Saudi Arabia,SAU,..,100,57.56457908,5.354463523,1991.314275,47.48575753,3398.997759,1.697919235,59,16.52142146,285534.622,0.454484135,99.98948221,..,1121897,11.77749163,7157.931,..,..,..,37189.8,31729.6314,..,..,..
1992,YR1992,Sudan,SDN,..,25.428442,..,82.68824175,40416.44149,91.53792996,31903.42181,..,1712,0.15971432,4378.398,..,14.83784348,..,..,-3.149443506,34852.68,4000,..,..,48878.1,5285.10382,267767,..,92411.47
1992,YR1992,Turkmenistan,TKM,..,..,75.22396953,11.8277847,2590.060122,64.93006227,1493.976192,3.164301066,161,8.236977745,32122.92,8.782159045,..,..,330991,0.673028929,2300.9006,3514.382735,..,..,21898.1,18658.48997,..,..,56305.202
1992,YR1992,Tunisia,TUN,..,..,60.21498455,41.01297805,1857.715651,53.14554432,1334.003544,18.71781668,207,1.744130652,15023.699,4.388516914,87.67513435,..,1463200,7.928400337,2510.0948,114.3666992,..,..,4529.58,1553.570165,88,..,23170.6748
1992,YR1992,Syrian Arab Republic,SYR,..,..,74.07226031,25.56284901,2561.192968,74.84937036,3090.007305,25.93318098,252,3.254448343,42918.568,2.089454783,97.87203752,..,3712601,-2.380900021,4128.301,8025.48585,..,..,10019.2,5996.989188,4408,..,57171.00101
1992,YR1992,Turkey,TUR,..,..,51.84829074,54.26982878,24477.15806,69.48511139,22054.55351,31.85166898,593,2.746190834,153097.25,12.647896,81.37420133,..,13716404,11.05892511,31739.97,5144.861359,..,..,45102.7,7986.685219,10089,..,237906.463
1992,YR1992,United Arab Emirates,ARE,..,100,4.773303295,2.018648866,304.7614752,25.41428528,299.4393688,0.535060546,78,28.31938861,58136.618,3.632779499,99.85522171,..,1552,11.92733227,1178.2325,404.6307203,..,..,15097.3,14335.97056,..,..,78759.69917
1992,YR1992,"Yemen, Rep.",YEM,..,44.1,44.47411785,55.48844974,2183.537084,82.46155254,1690.466115,2.60999678,167,0.768266089,9952.238,1.039831809,97.68411455,..,730007,-0.946954378,2050.0052,1.12302498,..,..,3935.12,652.278358,31,..,15337.67187
1992,YR1992,Uzbekistan,UZB,..,..,65.1716032,36.49718253,11945.74682,69.40987089,6486.360764,10.51716032,206,5.205331204,111649.149,7.23648308,98.89159939,..,1201210,-16.44390733,9345.012,2509.514091,..,..,32730.6,18042.91391,..,..,162670.0411
1992,YR1992,Arab World,ARB,..,..,31.74128166,33.72546276,87335.542,67.32392412,65880.60748,3.655576723,..,3.449939794,803685.389,1.72251157,94.14939376,..,23010988,1.61283679,97856.16085,27071.71889,..,..,258960.248,140909.8796,2614889,..,842557.5094
1992,YR1992,Middle East & North Africa,MEA,..,..,30.03389199,20.5435299,53103.92714,56.62877756,46525.50196,5.067763504,..,4.031404736,1070969.352,1.785412784,98.07520486,..,31957855,8.431375597,82158.76091,30045.81751,..,..,258494.657,169066.856,1584150,..,1100963.151
1993,YR1993,Afghanistan,AFG,..,..,58.1043409,68.29354424,5104.867309,72.39980257,2003.049717,11.98419263,..,0.085087108,1345.789,2.067824648,..,..,2631882,0.67150584,2766.6508,-546.3749996,..,..,7474.89,557.99361,3374575,..,11390.8748
1993,YR1993,Algeria,DZA,..,..,16.31664245,10.15508926,3797.698732,59.66927028,2633.466845,3.162813741,..,2.974812411,82210.473,0.688824127,..,..,1959520,3.694936488,4413.439,2929.248242,..,..,37397,30196.01904,84,..,122490.489
1993,YR1993,Armenia,ARM,..,..,41.48226203,41.77565071,1003.016663,78.22278492,437.2615348,15.20899192,..,0.759981244,2555.899,11.74569701,82.06376731,..,181430,-30.56725682,558.9951,344.342801,..,..,2400.96,1064.146779,200116,..,8362.9081
1993,YR1993,Bahrain,BHR,..,100,12.67605634,0.973153575,18.81066935,15.73750116,12.07493927,2.816901408,..,27.30708305,14642.331,0.36619717,..,..,..,5.715750133,76.72717,182.1531128,..,..,1932.96,1737.762126,59,..,15330.08717
1993,YR1993,Djibouti,DJI,..,..,60.44003451,68.52638178,304.7190029,86.34160489,167.3296849,0.043140638,..,0.545459543,337.364,0.241587571,..,..,6,3.661033924,193.7996,376.0728195,..,..,444.674,60.91100913,36,..,1790.1536
1993,YR1993,"Egypt, Arab Rep.",EGY,..,95.42431641,3.260836807,39.50134831,11987.23716,40.75275496,9412.101425,2.860013059,..,1.548598481,92731.096,0.048721684,93.96157784,..,2495725,21.12925201,23095.62,2251.819141,..,..,30346.4,11865.24454,257,..,150970.47
1993,YR1993,Eritrea,ERI,..,..,73.26732673,66.06489097,1272.528717,90.22147249,780.5828272,4.930693069,..,..,..,15.91584158,23.18490009,..,338500,-16.05018484,865.1852,12.25435602,..,..,1926.18,363.0423119,427208,..,3457.7812
1993,YR1993,"Iran, Islamic Rep.",IRN,..,..,39.38701835,30.10092433,18932.84928,72.68600147,15430.52361,10.641224,..,3.971862239,237214.563,5.618347964,98.73988174,..,9465486,9.972764033,21229.017,6449.630859,..,..,62897.9,35055.40044,115516,..,328038.417
1993,YR1993,Iraq,IRQ,..,..,22.56670554,24.99723504,3228.61788,70.38768262,3529.348915,12.80380456,..,3.342749083,63362.093,1.847863393,99.75337386,..,4588136,5.689362258,5014.157,-22123.70953,..,..,12915.9,6645.843586,771074,..,96576.367
1993,YR1993,Israel,ISR,..,100,26.66358595,37.43517434,798.0130985,42.71299592,727.3747279,16.03512015,..,8.567717924,45074.764,6.39094284,97.11977185,..,98523,5.432519111,1702.9354,1096.1,..,..,2131.72,147.3448001,114,..,46736.9554
1993,YR1993,Jordan,JOR,..,97.98092651,12.35267452,41.75264632,493.1530314,55.24087997,415.9480273,2.595194923,..,2.880147945,12101.1,1.10494107,98.45020586,..,65357,19.58447185,752.9714,-59.07171832,..,..,1181.13,155.1523843,239,..,14432.90871
1993,YR1993,Kuwait,KWT,..,100,7.968574635,0.443637861,37.74586269,3.589089125,29.55924633,0.280583614,..,..,49214.807,0.217171711,99.97008028,..,171,39.02593461,823.5863,3073.898248,..,..,8508.26,7899.119452,91,..,46152.1963
1993,YR1993,Lebanon,LBN,..,..,59.23753666,24.53402041,191.3454866,58.03751865,291.8134563,17.59530792,..,3.594559792,11668.394,12.8054741,95.13552148,..,37550,35.31728154,502.8014,10.31804199,..,..,779.919,102.707365,10629,..,12647.1704
1993,YR1993,Libya,LBY,..,..,8.789229003,6.645112757,964.086249,46.41238884,737.388338,1.031519602,..,8.190561021,38947.207,0.123327688,98.93127773,..,258651,17.79572586,1588.7748,1300.230103,..,..,14508.2,12688.1545,595,..,55551.4748
1993,YR1993,Mauritania,MRT,..,..,38.50781023,84.31723811,3079.080038,91.04237722,1399.607939,0.418162414,..,0.447005547,982.756,0.374114685,..,..,198688,3.120815138,1537.3148,1380.069312,..,..,3651.78,298.5888776,67887,..,7883.2518
1993,YR1993,Morocco,MAR,..,55.52347183,68.81245799,50.63456368,4221.813714,72.98778245,3652.255353,20.16356711,..,1.057540291,27660.181,11.12637283,86.03306542,..,5027863,-12.21420958,5003.927,-822.0648437,..,..,8337.81,953.4133254,105,..,39455.137
1993,YR1993,Oman,OMN,..,100,3.46365105,5.559356121,371.1053669,58.82566344,271.9856316,0.093699515,..,6.431085505,13325.878,0.006462036,100,..,6220,19.1049639,462.3588,15039.34769,..,..,6675.33,5994.599856,..,..,38850.4088
1993,YR1993,Pakistan,PAK,..,..,46.37557078,69.24018864,67453.51481,68.08102253,14749.41653,39.2149232,..,0.666242203,78008.091,3.118124677,54.90888337,..,12181400,17.46390051,21664.505,-1514.643233,..,..,97419.6,17845.02726,1420,..,194843.2479
1993,YR1993,Qatar,QAT,..,100,5.598621878,1.8479938,90.55668576,3.328431937,48.70894198,1.119724376,..,61.93577398,31059.49,0,99.99998724,..,1761,9.329346809,1463.4201,..,..,..,4900.27,4552.351905,..,..,..
1993,YR1993,Saudi Arabia,SAU,..,100,60.83900469,5.456486459,2053.979741,43.64729682,3186.470904,1.708153269,..,17.66666263,313818.193,0.454484135,99.99263451,..,1130013,14.00383401,7300.5,..,..,..,37642.9,31915.47768,5,..,..
1993,YR1993,Sudan,SDN,..,26.30272102,..,82.59855957,40984.82707,92.06934285,31201.84915,..,..,0.106719319,3021.608,..,11.11627808,..,..,-5.82595362,33889.51,4000,..,..,49619.3,5314.476058,393868,..,90845.47
1993,YR1993,Turkmenistan,TKM,..,..,75.43676718,12.51214312,3156.81371,66.54646778,1804.495315,3.37497074,..,6.891872397,27641.846,8.782159045,..,..,432300,18.6440678,2711.632,2742.102247,..,..,25230,21406.05187,..,..,57807.50329
1993,YR1993,Tunisia,TUN,..,..,60.64624099,41.57299919,1976.268135,57.09148105,1398.529648,19.22631308,..,1.876037696,16501.5,4.513388338,86.75515322,..,1602707,5.328520568,2449.6293,114.507959,..,..,4753.73,1620.996766,106,..,23965.4593
1993,YR1993,Syrian Arab Republic,SYR,..,..,74.23005768,19.85578864,2037.581175,72.0313218,3012.7691,25.96038742,..,3.36637734,45665.151,2.122102514,97.92008101,..,3618156,-1.097354474,4182.582,8162.058301,..,..,10261.9,6709.515246,5412,..,58494.532
1993,YR1993,Turkey,TUR,..,..,51.85998467,53.23553714,24548.87589,69.84765529,23013.00035,31.80879124,..,2.808934048,159136.799,12.72078766,81.38847423,..,14066559,15.28382195,32947.42,3076.023625,..,..,46113.7,7946.469972,16767,..,244901.253
1993,YR1993,United Arab Emirates,ARE,..,100,4.998591946,2.196286395,325.9442751,25.07812614,318.5276373,0.563221628,..,30.36176287,65980.331,3.724303013,99.88737141,..,1079,20.65829733,1270.1413,-228.4193848,..,..,14840.7,14029.02499,..,..,81325.7913
1993,YR1993,"Yemen, Rep.",YEM,..,41.11056137,44.93626532,54.1342436,2227.099022,82.99117375,1704.318031,3.072144251,..,0.638507369,8705.458,1.039831809,97.3245358,..,751685,-0.772602132,2053.6136,6.71475708,..,..,4114.03,734.798462,37,..,14603.0136
1993,YR1993,Uzbekistan,UZB,..,..,64.99294781,35.72954052,11918.19564,68.78216657,5960.654301,10.5077574,..,5.289758636,116067.884,7.275740709,98.72247356,..,1272300,-22.51523097,8665.988,2597.415007,..,..,33356.7,18646.65522,..,..,162766.7895
1993,YR1993,Arab World,ARB,..,..,32.4586569,33.4188659,88704.37918,67.07370316,67084.98928,3.735415223,..,3.735034752,893581.894,1.717451703,94.46996178,..,22123753,3.856449844,100016.8264,15561.09976,..,..,265432.045,144961.9472,1906568,..,888560.0053
1993,YR1993,Middle East & North Africa,MEA,..,..,30.783209,20.43687935,54111.08698,56.19870194,47016.79663,5.178933304,..,4.314065676,1173891.041,1.7905,98.16853176,..,31111309,10.4149394,83661.71283,17786.72746,..,..,264771.769,173067.0692,985831,..,1150534.219
1994,YR1994,Afghanistan,AFG,..,..,57.91900254,68.85243874,5278.868282,69.7896099,1810.640622,11.79885427,..,0.075806494,1294.451,2.067824648,..,..,2757000,-5.595280396,2594.4272,-940.9859022,..,..,7666.93,565.119695,2731166,..,11290.6882
1994,YR1994,Algeria,DZA,..,..,16.6432944,10.06970726,3663.007061,60.45249807,2481.549656,3.139301519,..,3.062919622,86416.522,0.68512938,..,..,1287357,-3.552907587,4104.958,3022.119941,..,..,36376.5,29215.8683,20744,..,118601.888
1994,YR1994,Armenia,ARM,..,..,42.14963119,38.83752089,985.3700451,78.55493729,384.6427579,15.27924131,..,0.824153606,2706.246,11.73867272,76.96840312,..,158077,-39.18084295,489.6481,315.2231891,..,..,2537.16,1215.421709,201837,..,6107.5421
1994,YR1994,Bahrain,BHR,..,100,12.67605634,0.935371041,18.13441251,15.10196555,11.76038988,2.816901408,..,26.90951321,14789.011,0.394366199,99.97064929,..,..,7.294821143,77.87324,1.89697876,..,..,1938.74,1739.793847,74,..,15216.51324
1994,YR1994,Djibouti,DJI,..,..,60.44003451,68.31684761,314.9782417,86.27361192,173.2264646,0.043140638,..,0.530282824,330.03,0.241587571,..,..,6,7.398674473,200.78731,687.3776842,..,..,461.055,64.44232594,18065,..,1825.03911
1994,YR1994,"Egypt, Arab Rep.",EGY,..,95.66529846,3.260836807,38.90537413,11956.36067,37.41330647,8648.779807,2.859008489,..,1.391815107,85034.063,0.05022854,93.38439842,..,2561268,21.2406229,23116.855,1199.370664,..,..,30731.9,12129.42535,501,..,146652.195
1994,YR1994,Eritrea,ERI,..,..,73.32673267,66.01249851,1295.092607,89.80085535,801.6056291,4.326732673,..,0.320676334,711.398,15.87128713,25.5312677,..,330365,-13.38543124,892.6481,10.89190137,..,..,1961.89,369.592204,422432,..,3603.5561
1994,YR1994,"Iran, Islamic Rep.",IRN,..,..,39.39008817,28.3289097,19085.86636,73.14192076,16058.87994,10.64429382,..,4.377417978,265230.443,5.633672481,99.05873121,..,9184780,13.73762257,21955.781,3687.403313,..,..,67372.4,39075.41875,121288,..,363853.514
1994,YR1994,Iraq,IRQ,..,..,21.37778083,24.72877007,3274.311716,68.78700443,3427.273975,11.54628804,..,3.650796342,71334.151,1.85106426,99.79052925,..,3571340,5.020909566,4982.444,-23152.0485,..,..,13240.9,6932.330657,749833,..,106658.004
1994,YR1994,Israel,ISR,..,100,26.75600739,41.03989687,963.3541231,45.87179431,864.4323123,16.12754159,..,8.964758844,48400.733,6.487984931,97.23903624,..,97556,16.67066516,1884.4528,1039.133,..,..,2347.36,151.297896,888,..,50063.7458
